# Time is in days from January 1, 2009
# X and Y are in Finnish UTM km. 
"Time","X","Y","Z"
460.5,3598854.79,7136112.14,3598854.79+7136112.14i
460.666666666667,3598687.94,7136057.51,3598687.94+7136057.51i
460.833333333333,3599073.29,7135991.24,3599073.29+7135991.24i
461,3599033.84,7136027.14,3599033.84+7136027.14i
461.166666666667,3598876.64,7136064.63,3598876.64+7136064.63i
461.333333333333,3598861.67,7136013.47,3598861.67+7136013.47i
461.5,3598811.91,7136109.89,3598811.91+7136109.89i
461.666666666667,3598910.38,7136454.98,3598910.38+7136454.98i
461.833333333333,3598979.96,7136398.08,3598979.96+7136398.08i
462,3598993.05,7136341.95,3598993.05+7136341.95i
462.166666666667,3599133.88,7136518.91,3599133.88+7136518.91i
462.333333333333,3598699.15,7136047.23,3598699.15+7136047.23i
462.5,3598808.74,7136694.83,3598808.74+7136694.83i
462.666666666667,3598972.02,7136400.03,3598972.02+7136400.03i
462.833333333333,3598989.44,7136131.94,3598989.44+7136131.94i
463,3598963.42,7136119.03,3598963.42+7136119.03i
463.166666666667,3598980.54,7136383.02,3598980.54+7136383.02i
463.333333333333,3599018.24,7136722.93,3599018.24+7136722.93i
463.5,3598452.91,7137336.02,3598452.91+7137336.02i
463.666666666667,3598312.14,7137174.79,3598312.14+7137174.79i
463.833333333333,3598228.53,7137386.26,3598228.53+7137386.26i
464,3598329.88,7137359.81,3598329.88+7137359.81i
464.333333333333,3597955.13,7137618.04,3597955.13+7137618.04i
464.5,3597906.45,7138047.52,3597906.45+7138047.52i
464.666666666667,3597851.79,7138048.88,3597851.79+7138048.88i
464.833333333333,3598419.11,7137142.8,3598419.11+7137142.8i
465,3598511.2,7137059.94,3598511.2+7137059.94i
465.166666666667,3598479.44,7136701.65,3598479.44+7136701.65i
465.333333333333,3598222.15,7136203.54,3598222.15+7136203.54i
465.5,3596985.35,7134997.46,3596985.35+7134997.46i
465.666666666667,3596856.6,7135131.88,3596856.6+7135131.88i
465.833333333333,3597737.67,7134613.13,3597737.67+7134613.13i
466,3597693.51,7134644.21,3597693.51+7134644.21i
466.166666666667,3597812.35,7134554.68,3597812.35+7134554.68i
466.333333333333,3597993.39,7134365.89,3597993.39+7134365.89i
466.5,3599078.84,7135500.69,3599078.84+7135500.69i
466.666666666667,3599632.09,7135234.52,3599632.09+7135234.52i
466.833333333333,3599317.31,7135462.65,3599317.31+7135462.65i
467,3599192.5,7135667.64,3599192.5+7135667.64i
467.166666666667,3598751.56,7135673.6,3598751.56+7135673.6i
467.333333333333,3598628.85,7135762.5,3598628.85+7135762.5i
467.5,3598104.09,7136744.09,3598104.09+7136744.09i
467.666666666667,3597715.66,7136869.39,3597715.66+7136869.39i
467.833333333333,3597973.94,7136504.25,3597973.94+7136504.25i
468,3598069.98,7136485.59,3598069.98+7136485.59i
468.166666666667,3598717.15,7135033.49,3598717.15+7135033.49i
468.333333333333,3600871.62,7133205.22,3600871.62+7133205.22i
468.5,3602700.31,7132914.21,3602700.31+7132914.21i
468.666666666667,3603079.81,7132223.21,3603079.81+7132223.21i
468.833333333333,3604218.64,7132621.06,3604218.64+7132621.06i
469,3604401.65,7132558,3604401.65+7132558i
469.166666666667,3605571.58,7132375.16,3605571.58+7132375.16i
469.333333333333,3605314.82,7132543.41,3605314.82+7132543.41i
469.5,3605321.83,7132485.64,3605321.83+7132485.64i
469.666666666667,3604481.34,7134020.03,3604481.34+7134020.03i
469.833333333333,3604858.33,7133995.78,3604858.33+7133995.78i
470,3604893.25,7134015.68,3604893.25+7134015.68i
470.166666666667,3604520.99,7134043.9,3604520.99+7134043.9i
470.333333333333,3605418.07,7133147.23,3605418.07+7133147.23i
470.5,3604907.64,7133793.43,3604907.64+7133793.43i
470.666666666667,3604996.82,7133878.93,3604996.82+7133878.93i
470.833333333333,3605290.67,7133870.87,3605290.67+7133870.87i
471,3605233.94,7133488.12,3605233.94+7133488.12i
471.166666666667,3605249.5,7133448.96,3605249.5+7133448.96i
471.333333333333,3604576.34,7134075.61,3604576.34+7134075.61i
471.5,3604860.03,7134132.37,3604860.03+7134132.37i
471.666666666667,3604496.53,7135438.16,3604496.53+7135438.16i
471.833333333333,3604555.97,7136983.61,3604555.97+7136983.61i
472,3604666.47,7137131.41,3604666.47+7137131.41i
472.166666666667,3605062.23,7137200.21,3605062.23+7137200.21i
472.333333333333,3605656.3,7137397.24,3605656.3+7137397.24i
472.5,3606018.31,7137807.34,3606018.31+7137807.34i
472.666666666667,3605969.6,7137877.11,3605969.6+7137877.11i
472.833333333333,3606740.9,7136472.68,3606740.9+7136472.68i
473,3606824.51,7136471.7,3606824.51+7136471.7i
473.166666666667,3606880.54,7136208.9,3606880.54+7136208.9i
473.333333333333,3607150.05,7136149.1,3607150.05+7136149.1i
473.5,3607241.77,7136354.36,3607241.77+7136354.36i
473.666666666667,3607587.44,7136553.38,3607587.44+7136553.38i
473.833333333333,3610382.63,7136724.58,3610382.63+7136724.58i
474,3610379.06,7136726.65,3610379.06+7136726.65i
474.166666666667,3617132.22,7137413.58,3617132.22+7137413.58i
474.333333333333,3621655.13,7137761.64,3621655.13+7137761.64i
474.5,3624861.19,7138273.64,3624861.19+7138273.64i
474.666666666667,3625891.59,7139908.02,3625891.59+7139908.02i
474.833333333333,3626156.06,7139872.14,3626156.06+7139872.14i
475,3626151.71,7139859.97,3626151.71+7139859.97i
475.166666666667,3625490.71,7138774.57,3625490.71+7138774.57i
475.333333333333,3625526.33,7138817.5,3625526.33+7138817.5i
475.5,3626700.04,7139354.01,3626700.04+7139354.01i
475.666666666667,3627699.56,7144116.77,3627699.56+7144116.77i
475.833333333333,3627372.92,7144535.87,3627372.92+7144535.87i
476,3627481.57,7144454.77,3627481.57+7144454.77i
476.166666666667,3627014.45,7144957.36,3627014.45+7144957.36i
476.333333333333,3627844.83,7145429.94,3627844.83+7145429.94i
476.5,3628093.81,7145363.22,3628093.81+7145363.22i
476.666666666667,3627750.02,7145305.25,3627750.02+7145305.25i
476.833333333333,3627496.75,7145767.24,3627496.75+7145767.24i
477,3627484.16,7145773.98,3627484.16+7145773.98i
477.166666666667,3626363.79,7146956.67,3626363.79+7146956.67i
477.333333333333,3626282.69,7147384.34,3626282.69+7147384.34i
477.5,3626221.63,7147527.18,3626221.63+7147527.18i
477.666666666667,3624739.74,7147344.86,3624739.74+7147344.86i
477.833333333333,3624749.39,7146980.77,3624749.39+7146980.77i
478,3624702.9,7147004.94,3624702.9+7147004.94i
478.166666666667,3624183.16,7147021.44,3624183.16+7147021.44i
478.333333333333,3624626.32,7147282.06,3624626.32+7147282.06i
478.5,3624727.57,7148437.75,3624727.57+7148437.75i
478.666666666667,3623804.43,7150564.53,3623804.43+7150564.53i
478.833333333333,3623477.76,7150636.11,3623477.76+7150636.11i
479,3623427.24,7150652.9,3623427.24+7150652.9i
479.166666666667,3623713.23,7150827.88,3623713.23+7150827.88i
479.333333333333,3623929.47,7150452.41,3623929.47+7150452.41i
479.5,3623868.46,7150617,3623868.46+7150617i
479.666666666667,3624559.73,7150912.73,3624559.73+7150912.73i
479.833333333333,3624944.74,7150626.87,3624944.74+7150626.87i
480,3625101.67,7150472.05,3625101.67+7150472.05i
480.166666666667,3625473.51,7150212.43,3625473.51+7150212.43i
480.333333333333,3625161.07,7150433.45,3625161.07+7150433.45i
480.5,3626304.91,7149046.83,3626304.91+7149046.83i
480.666666666667,3626884.67,7149463.53,3626884.67+7149463.53i
480.833333333333,3626947.35,7149545.41,3626947.35+7149545.41i
481,3626970.82,7149536.36,3626970.82+7149536.36i
481.166666666667,3627938.06,7149104.23,3627938.06+7149104.23i
481.333333333333,3628991.65,7148926.21,3628991.65+7148926.21i
481.5,3628904.97,7149308.15,3628904.97+7149308.15i
481.666666666667,3628977.82,7149958.43,3628977.82+7149958.43i
481.833333333333,3628688.26,7150293.97,3628688.26+7150293.97i
482,3628549.36,7150166.5,3628549.36+7150166.5i
482.166666666667,3628197.94,7150850.46,3628197.94+7150850.46i
482.333333333333,3628771.64,7151645.1,3628771.64+7151645.1i
482.5,3628943.61,7151605.03,3628943.61+7151605.03i
482.666666666667,3629072.61,7151734.68,3629072.61+7151734.68i
482.833333333333,3629397.99,7151819.65,3629397.99+7151819.65i
483,3629160.03,7151728.91,3629160.03+7151728.91i
483.166666666667,3629406.38,7151663.2,3629406.38+7151663.2i
483.333333333333,3632547.37,7154119.6,3632547.37+7154119.6i
483.5,3633231.49,7154483.16,3633231.49+7154483.16i
483.666666666667,3634176.25,7154120.05,3634176.25+7154120.05i
483.833333333333,3634306.98,7154488.08,3634306.98+7154488.08i
484,3634502.16,7154402.66,3634502.16+7154402.66i
484.166666666667,3634449.85,7156481.59,3634449.85+7156481.59i
484.333333333333,3636467.26,7160847.35,3636467.26+7160847.35i
484.5,3636470.83,7160836.64,3636470.83+7160836.64i
484.666666666667,3636364.86,7160940.96,3636364.86+7160940.96i
484.833333333333,3636551.11,7161669.87,3636551.11+7161669.87i
485,3636597.18,7161816.26,3636597.18+7161816.26i
485.166666666667,3637772.36,7162309.98,3637772.36+7162309.98i
485.333333333333,3639134.38,7162584.22,3639134.38+7162584.22i
485.5,3639633.84,7162644.1,3639633.84+7162644.1i
485.666666666667,3639880.69,7162942.45,3639880.69+7162942.45i
485.833333333333,3639962.52,7163048.75,3639962.52+7163048.75i
486,3639984.41,7163176.85,3639984.41+7163176.85i
486.166666666667,3640070.34,7163311.84,3640070.34+7163311.84i
486.333333333333,3640128.84,7163309.03,3640128.84+7163309.03i
486.5,3640553.67,7164799.34,3640553.67+7164799.34i
486.666666666667,3642002.15,7166870.69,3642002.15+7166870.69i
486.833333333333,3642092.28,7166518.42,3642092.28+7166518.42i
487,3642091.39,7166518.83,3642091.39+7166518.83i
487.166666666667,3643999.78,7167995.38,3643999.78+7167995.38i
487.333333333333,3646552.87,7170371.1,3646552.87+7170371.1i
487.5,3648073.35,7170376.21,3648073.35+7170376.21i
487.666666666667,3649493.43,7173845.52,3649493.43+7173845.52i
487.833333333333,3649340.94,7174567.92,3649340.94+7174567.92i
488,3649414.57,7174528.1,3649414.57+7174528.1i
488.166666666667,3649322.31,7174195.53,3649322.31+7174195.53i
488.333333333333,3649196.36,7175856.83,3649196.36+7175856.83i
488.5,3650122.56,7182025.21,3650122.56+7182025.21i
488.666666666667,3650175.08,7182627.23,3650175.08+7182627.23i
488.833333333333,3650274.84,7182794.58,3650274.84+7182794.58i
489,3650301.96,7182776.03,3650301.96+7182776.03i
489.166666666667,3650421.04,7182912.72,3650421.04+7182912.72i
489.333333333333,3649892.99,7183991.99,3649892.99+7183991.99i
489.5,3650158.57,7184286.9,3650158.57+7184286.9i
489.666666666667,3650269.74,7184286.74,3650269.74+7184286.74i
489.833333333333,3649989.52,7186301.64,3649989.52+7186301.64i
490,3649549.21,7186170.83,3649549.21+7186170.83i
490.166666666667,3649627.46,7186081.96,3649627.46+7186081.96i
490.333333333333,3650021.29,7186446.14,3650021.29+7186446.14i
490.5,3649747.14,7188276.07,3649747.14+7188276.07i
490.666666666667,3649618.7,7188866.18,3649618.7+7188866.18i
490.833333333333,3648974.71,7187732.78,3648974.71+7187732.78i
491,3648851.7,7187594.34,3648851.7+7187594.34i
491.166666666667,3648894.72,7186817.16,3648894.72+7186817.16i
491.333333333333,3649646.8,7187039.83,3649646.8+7187039.83i
491.5,3650188.72,7186258.16,3650188.72+7186258.16i
491.666666666667,3649988.39,7186200.02,3649988.39+7186200.02i
491.833333333333,3650209.69,7184274.12,3650209.69+7184274.12i
492,3650136.23,7184275.54,3650136.23+7184275.54i
492.166666666667,3649938.33,7184505.58,3649938.33+7184505.58i
492.333333333333,3650246.77,7185091.84,3650246.77+7185091.84i
492.5,3649955.36,7184858.13,3649955.36+7184858.13i
492.666666666667,3650118.38,7184294.52,3650118.38+7184294.52i
492.833333333333,3649113.5,7184569.83,3649113.5+7184569.83i
493,3648990.01,7184568.28,3648990.01+7184568.28i
493.166666666667,3647860.77,7186783.16,3647860.77+7186783.16i
493.333333333333,3649293.35,7188808.6,3649293.35+7188808.6i
493.5,3648856.66,7188829.85,3648856.66+7188829.85i
493.666666666667,3648815.4,7189203.04,3648815.4+7189203.04i
493.833333333333,3648934.81,7187170.11,3648934.81+7187170.11i
494,3648663.86,7186900.21,3648663.86+7186900.21i
494.166666666667,3647346.03,7187155.79,3647346.03+7187155.79i
494.333333333333,3646973.93,7186753.98,3646973.93+7186753.98i
494.5,3647371.21,7185513.14,3647371.21+7185513.14i
494.666666666667,3647695.83,7184679.49,3647695.83+7184679.49i
494.833333333333,3648002.2,7185298,3648002.2+7185298i
495,3647923.56,7185327.23,3647923.56+7185327.23i
495.166666666667,3648247.88,7186209.35,3648247.88+7186209.35i
495.333333333333,3647977.55,7187542.37,3647977.55+7187542.37i
495.5,3648803.26,7187271.81,3648803.26+7187271.81i
495.666666666667,3649078.56,7187363.37,3649078.56+7187363.37i
495.833333333333,3649036.14,7187906.12,3649036.14+7187906.12i
496,3649043.11,7187915.57,3649043.11+7187915.57i
496.166666666667,3649262.14,7188177.24,3649262.14+7188177.24i
496.333333333333,3649274.53,7189582.2,3649274.53+7189582.2i
496.5,3648502.22,7192091.37,3648502.22+7192091.37i
496.666666666667,3648610.66,7193999.96,3648610.66+7193999.96i
496.833333333333,3649226.85,7191979,3649226.85+7191979i
497,3649235.4,7191895.82,3649235.4+7191895.82i
497.166666666667,3648623.03,7191089.22,3648623.03+7191089.22i
497.333333333333,3648333.59,7190029.7,3648333.59+7190029.7i
497.5,3648310.36,7189484.31,3648310.36+7189484.31i
497.666666666667,3650025.2,7187948.04,3650025.2+7187948.04i
497.833333333333,3650456.24,7184086.51,3650456.24+7184086.51i
498,3647961.91,7186636.1,3647961.91+7186636.1i
498.166666666667,3643482.75,7193468.08,3643482.75+7193468.08i
498.333333333333,3638332.17,7195828.52,3638332.17+7195828.52i
498.5,3638970.77,7198679.7,3638970.77+7198679.7i
498.666666666667,3639420.36,7201527.06,3639420.36+7201527.06i
498.833333333333,3639022.5,7201560.8,3639022.5+7201560.8i
499,3638994.53,7201681.6,3638994.53+7201681.6i
499.166666666667,3639775.3,7202482.01,3639775.3+7202482.01i
499.333333333333,3639861.84,7202482.88,3639861.84+7202482.88i
499.5,3639798.61,7202497.91,3639798.61+7202497.91i
499.666666666667,3639352.59,7201572.12,3639352.59+7201572.12i
499.833333333333,3639501.77,7201487.8,3639501.77+7201487.8i
500,3639441.61,7201537.73,3639441.61+7201537.73i
500.166666666667,3639367.5,7199630.51,3639367.5+7199630.51i
500.333333333333,3640066.3,7195533.56,3640066.3+7195533.56i
500.5,3639860.76,7194767.54,3639860.76+7194767.54i
500.666666666667,3640491.24,7194708.03,3640491.24+7194708.03i
500.833333333333,3639874.92,7194761.39,3639874.92+7194761.39i
501,3639947.3,7194721.45,3639947.3+7194721.45i
501.166666666667,3639885.73,7194626.38,3639885.73+7194626.38i
501.333333333333,3640000.59,7194008.36,3640000.59+7194008.36i
501.5,3639688.46,7194843.2,3639688.46+7194843.2i
501.666666666667,3640074.41,7194694.22,3640074.41+7194694.22i
501.833333333333,3639908.77,7194539.35,3639908.77+7194539.35i
502,3640171.13,7194602.57,3640171.13+7194602.57i
502.166666666667,3639580.93,7194216.57,3639580.93+7194216.57i
502.333333333333,3640601.03,7194273.64,3640601.03+7194273.64i
502.5,3641431.92,7192579.77,3641431.92+7192579.77i
502.666666666667,3648868.11,7191300.98,3648868.11+7191300.98i
502.833333333333,3649093.2,7191618.99,3649093.2+7191618.99i
503,3649099.66,7191615.42,3649099.66+7191615.42i
503.166666666667,3649093.86,7191646.74,3649093.86+7191646.74i
503.333333333333,3649088.29,7191644.78,3649088.29+7191644.78i
503.5,3649060.52,7191641.81,3649060.52+7191641.81i
503.666666666667,3649078.22,7191632.47,3649078.22+7191632.47i
503.833333333333,3649073.2,7191613.7,3649073.2+7191613.7i
504,3649075.23,7191601.11,3649075.23+7191601.11i
504.166666666667,3649073.34,7191612.69,3649073.34+7191612.69i
504.333333333333,3649070.55,7191636.17,3649070.55+7191636.17i
504.5,3649055.34,7191622.93,3649055.34+7191622.93i
504.666666666667,3649157.9,7191705.01,3649157.9+7191705.01i
504.833333333333,3649155.07,7191692.82,3649155.07+7191692.82i
505,3649202.96,7191702.31,3649202.96+7191702.31i
505.166666666667,3649287.04,7191765.02,3649287.04+7191765.02i
505.333333333333,3649287.1,7191769.49,3649287.1+7191769.49i
505.5,3647604.11,7188943.19,3647604.11+7188943.19i
505.666666666667,3647690.21,7188853.18,3647690.21+7188853.18i
505.833333333333,3647701.25,7188856.08,3647701.25+7188856.08i
506,3647775.94,7188823.53,3647775.94+7188823.53i
506.166666666667,3647757.56,7188817.95,3647757.56+7188817.95i
506.333333333333,3647757.71,7188838.2,3647757.71+7188838.2i
506.5,3647743,7188809.62,3647743+7188809.62i
506.666666666667,3647800.4,7188751.96,3647800.4+7188751.96i
506.833333333333,3647785.44,7188754.6,3647785.44+7188754.6i
507,3647777.09,7188750.03,3647777.09+7188750.03i
507.166666666667,3647764.14,7188739.43,3647764.14+7188739.43i
507.333333333333,3647669.59,7188821.26,3647669.59+7188821.26i
507.5,3647968.61,7188884.73,3647968.61+7188884.73i
507.666666666667,3647863.29,7188979.8,3647863.29+7188979.8i
507.833333333333,3647769.03,7188886.95,3647769.03+7188886.95i
508,3647974.48,7188898.19,3647974.48+7188898.19i
508.166666666667,3648352.79,7188822.02,3648352.79+7188822.02i
508.333333333333,3647889.1,7188730.63,3647889.1+7188730.63i
508.5,3647565.22,7189736.68,3647565.22+7189736.68i
508.666666666667,3647247.94,7189171.34,3647247.94+7189171.34i
508.833333333333,3648064.43,7188997.84,3648064.43+7188997.84i
509,3647557.48,7189934.94,3647557.48+7189934.94i
509.166666666667,3647568.89,7189832.31,3647568.89+7189832.31i
509.333333333333,3648155.79,7190051.24,3648155.79+7190051.24i
509.5,3648104.37,7190086.58,3648104.37+7190086.58i
509.666666666667,3648152.8,7190043.36,3648152.8+7190043.36i
509.833333333333,3648122.32,7190062.6,3648122.32+7190062.6i
510,3647806.69,7189776.2,3647806.69+7189776.2i
510.166666666667,3648132.75,7190036.47,3648132.75+7190036.47i
510.333333333333,3648217.01,7190146.25,3648217.01+7190146.25i
510.5,3648223.27,7190147.85,3648223.27+7190147.85i
510.666666666667,3647716.06,7189491.38,3647716.06+7189491.38i
510.833333333333,3647899.83,7190117.67,3647899.83+7190117.67i
511,3647991.01,7190102.71,3647991.01+7190102.71i
511.166666666667,3648321.54,7189719.36,3648321.54+7189719.36i
511.333333333333,3648216.2,7189811.97,3648216.2+7189811.97i
511.5,3648220.7,7189809.54,3648220.7+7189809.54i
511.666666666667,3648243.36,7189435.46,3648243.36+7189435.46i
511.833333333333,3648309.45,7189345,3648309.45+7189345i
512,3648326.82,7189385.66,3648326.82+7189385.66i
512.166666666667,3649332.62,7188130.09,3649332.62+7188130.09i
512.333333333333,3649013.86,7187382.51,3649013.86+7187382.51i
512.5,3647568.81,7186148.96,3647568.81+7186148.96i
512.666666666667,3647378.49,7186049.75,3647378.49+7186049.75i
