TAG,DATETIME,X,Y,D,LAT,LON,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX
T28, 2010-05-03 03:02:34, 5435.65, 4929.37,  0.659,   45.492665,  -84.067835,   2.5,        ,        ,  0.6592,        , R01 R03 R04 R06 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R33 R34 R35 R36 R38
T28, 2010-05-03 03:03:05, 5423.80, 4933.66,  5.000,   45.492704,  -84.067986,   2.5,        ,        ,        ,        , R04 R05 R06 R13 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R32
T28, 2010-05-03 03:03:47, 5403.79, 4934.67,  3.736,   45.492713,  -84.068242,   2.6,        ,        ,  3.7364,        , R01 R02 R03 R04 R05 R06 R08 R13 R15 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:04:25, 5390.25, 4927.88,  5.000,   45.492652,  -84.068416,   2.5,        ,        ,        ,        , R01 R02 R03 R04 R05 R06 R15 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:04:51, 5382.10, 4922.94,  0.439,   45.492608,  -84.068520,   2.6,        ,        ,  0.4394,        , R01 R03 R04 R05 R06 R17 R18 R19 R21 R22 R23 R24 R25 R26 R27 R28 R33 R34 R35 R37 R38
T28, 2010-05-03 03:05:22, 5369.84, 4921.98,  5.000,   45.492599,  -84.068677,   2.6,        ,        ,        ,        , R04 R06 R16 R17 R19 R20 R22 R23 R24 R25 R33 R34 R35
T28, 2010-05-03 03:06:07, 5354.98, 4905.49,  4.616,   45.492451,  -84.068867,   2.6,        ,        ,  4.6156,        , R02 R03 R04 R05 R06 R13 R15 R16 R17 R18 R19 R20 R21 R22 R24 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R39
T28, 2010-05-03 03:07:21, 5339.09, 4887.41,  0.439,   45.492288,  -84.069070,   2.6,        ,        ,  0.4394,        , R04 R05 R06 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R33 R34 R35
T28, 2010-05-03 03:08:07, 5337.68, 4877.98,  5.000,   45.492203,  -84.069088,   2.6,        ,        ,        ,        , R03 R04 R06 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R33 R34 R38
T28, 2010-05-03 03:08:50, 5321.21, 4899.60,  3.956,   45.492398,  -84.069299,   2.8,        ,        ,  3.9562,        , R01 R02 R03 R04 R05 R06 R07 R08 R10 R12 R13 R15 R16 R17 R18 R19 R20 R21 R22 R24 R25 R26 R27 R28 R29 R33 R34 R35 R37 R38
T28, 2010-05-03 03:09:27, 5305.68, 4912.04,  5.000,   45.492510,  -84.069498,   2.9,        ,        ,        ,        , R01 R02 R03 R04 R05 R06 R08 R09 R15 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R33 R34 R35 R38
T28, 2010-05-03 03:09:55, 5294.99, 4918.02,  0.439,   45.492563,  -84.069634,   2.5,        ,        ,  0.4394,        , R04 R05 R06 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R33 R34 R35 R38
T28, 2010-05-03 03:10:29, 5295.36, 4934.51,  5.000,   45.492712,  -84.069629,   2.6,        ,        ,        ,        , R02 R03 R04 R06 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R33 R35 R38
T28, 2010-05-03 03:10:49, 5291.12, 4944.97,  2.198,   45.492806,  -84.069684,   2.6,        ,        ,  2.1978,        , R03 R04 R05 R06 R09 R13 R15 R17 R18 R19 R21 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R36 R37 R38
T28, 2010-05-03 03:11:08, 5287.10, 4953.08,  5.000,   45.492879,  -84.069735,   2.6,        ,        ,        ,        , R01 R02 R03 R04 R05 R06 R08 R09 R10 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:11:29, 5281.44, 4960.53,  1.319,   45.492946,  -84.069808,   3.4,        ,        ,  1.3186,        , R03 R04 R05 R06 R15 R16 R19 R28 R29 R30 R32 R33 R37 R39
T28, 2010-05-03 03:11:52, 5280.75, 4978.77,  5.000,   45.493110,  -84.069816,  17.4,        ,        ,        ,        , R05 R22 R24
T28, 2010-05-03 03:12:18, 5288.10, 4989.99,  0.439,   45.493211,  -84.069722,   2.6,        ,        ,  0.4394,        , R01 R02 R03 R04 R06 R15 R16 R17 R18 R19 R20 R21 R22 R23 R24 R25 R26 R27 R28 R29 R32 R33 R34 R35 R37 R38
T28, 2010-05-03 03:12:51, 5284.77, 5007.22,  5.000,   45.493366,  -84.069765,   2.5,        ,        ,        ,        , R04 R05 R06 R16 R17 R18 R19 R20 R21 R22 R24 R25 R26 R27 R28 R29 R32 R33 R34 R35 R38 R39
T28, 2010-05-03 03:13:38, 5282.63, 5031.53,  0.439,   45.493585,  -84.069792,   2.5,        ,        ,  0.4394,        , R01 R03 R04 R16 R17 R18 R19 R20 R21 R22 R24 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38
T28, 2010-05-03 03:14:21, 5279.06, 5054.22,  5.000,   45.493789,  -84.069838,   2.6,        ,        ,        ,        , R01 R02 R03 R04 R05 R06 R07 R08 R16 R17 R18 R19 R20 R21 R22 R24 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:15:34, 5269.82, 5082.72,  5.000,   45.494045,  -84.069956,   2.5,        ,        ,        ,        , R04 R06 R15 R16 R17 R18 R19 R20 R21 R22 R24 R25 R26 R27 R28 R29 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:16:17, 5261.26, 5100.45, -0.000,   45.494205,  -84.070066,   2.6,        ,        , -0.0002,        , R04 R06 R15 R16 R17 R18 R25 R27 R28 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:16:55, 5254.45, 5123.69,  5.000,   45.494414,  -84.070153,   3.4,        ,        ,        ,        , R01 R02 R03 R04 R05 R06 R07 R18 R22 R23 R24 R26 R35 R36 R37
T28, 2010-05-03 03:17:22, 5248.16, 5132.97,  2.198,   45.494497,  -84.070233,   2.5,        ,        ,  2.1978,        , R01 R03 R04 R05 R06 R07 R08 R13 R15 R16 R17 R18 R19 R20 R21 R22 R24 R25 R26 R27 R28 R29 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:17:58, 5234.09, 5140.88,  5.000,   45.494569,  -84.070413,   2.9,        ,        ,        ,        , R04 R05 R06 R07 R13 R15 R17 R19 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:18:44, 5216.75, 5152.08,  5.000,   45.494669,  -84.070635,   3.4,        ,        ,        ,        , R06 R08 R18 R24 R26 R28 R36 R39
T28, 2010-05-03 03:19:14, 5215.79, 5172.98,  5.055,   45.494857,  -84.070647,   3.7,        ,        ,  5.0552,        , R01 R02 R04 R07 R08 R19 R29 R31 R39
T28, 2010-05-03 03:19:55, 5199.84, 5192.32,  5.000,   45.495031,  -84.070851,   2.5,        ,        ,        ,        , R03 R04 R05 R06 R07 R13 R15 R16 R17 R18 R19 R20 R21 R23 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:20:27, 5185.07, 5205.53,  0.879,   45.495150,  -84.071040,   4.7,        ,        ,  0.8790,        , R07 R17 R21 R33
T28, 2010-05-03 03:21:13, 5175.23, 5222.44,  5.000,   45.495302,  -84.071166,   2.8,        ,        ,        ,        , R07 R16 R18 R19 R20 R21 R24 R25 R26 R28 R30 R32 R34 R35 R36 R37 R38
T28, 2010-05-03 03:21:56, 5164.68, 5239.97,  3.517,   45.495460,  -84.071301,   2.7,        ,        ,  3.5166,        , R04 R06 R07 R08 R10 R15 R16 R17 R18 R19 R20 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:22:32, 5157.01, 5255.46,  5.000,   45.495600,  -84.071399,   2.7,        ,        ,        ,        , R04 R06 R15 R16 R17 R18 R19 R20 R23 R24 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:22:57, 5156.57, 5267.80,  1.099,   45.495710,  -84.071405,   2.7,        ,        ,  1.0988,        , R04 R15 R16 R17 R18 R19 R20 R23 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:23:26, 5157.59, 5282.55,  5.000,   45.495843,  -84.071392,   2.7,        ,        ,        ,        , R13 R15 R16 R17 R18 R19 R20 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:24:07, 5162.30, 5303.51,  0.659,   45.496032,  -84.071332,   2.9,        ,        ,  0.6592,        , R04 R06 R09 R16 R17 R18 R19 R20 R22 R24 R25 R26 R27 R28 R32 R34 R35 R36 R37 R38
T28, 2010-05-03 03:24:38, 5171.74, 5316.57,  5.000,   45.496149,  -84.071211,   2.7,        ,        ,        ,        , R04 R05 R07 R13 R15 R16 R17 R18 R19 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:26:01, 5162.38, 5360.34,  5.000,   45.496543,  -84.071331,   2.7,        ,        ,        ,        , R07 R15 R16 R17 R18 R19 R20 R23 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:26:30, 5153.51, 5376.15,  4.176,   45.496685,  -84.071444,   4.9,        ,        ,  4.1760,        , R04 R05 R06 R07 R17 R21 R23 R24 R26 R35 R36 R37 R38
T28, 2010-05-03 03:27:09, 5142.87, 5385.65,  5.000,   45.496771,  -84.071580,   2.6,        ,        ,        ,        , R06 R07 R08 R15 R16 R18 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:27:38, 5135.84, 5396.82,  1.099,   45.496871,  -84.071670,   2.6,        ,        ,  1.0988,        , R07 R08 R15 R16 R17 R18 R23 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:28:17, 5128.35, 5414.88,  5.000,   45.497034,  -84.071766,   2.6,        ,        ,        ,        , R06 R07 R08 R15 R16 R17 R18 R23 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:28:47, 5111.60, 5427.03,  5.055,   45.497143,  -84.071980,   5.4,        ,        ,  5.0552,        , R04 R18 R27 R33 R39
T28, 2010-05-03 03:29:25, 5102.74, 5438.42,  5.000,   45.497246,  -84.072094,   2.6,        ,        ,        ,        , R06 R07 R15 R16 R17 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:29:55, 5093.24, 5448.73,  1.099,   45.497338,  -84.072215,   2.7,        ,        ,  1.0988,        , R15 R16 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:30:33, 5081.96, 5459.12,  5.000,   45.497432,  -84.072359,   7.8,        ,        ,        ,        , R15 R18 R27 R37
T28, 2010-05-03 03:31:02, 5068.37, 5468.22,  0.659,   45.497514,  -84.072533,   2.7,        ,        ,  0.6592,        , R15 R16 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:31:40, 5061.28, 5487.33,  5.000,   45.497686,  -84.072624,   2.7,        ,        ,        ,        , R06 R15 R16 R17 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:32:08, 5057.57, 5501.52,  0.659,   45.497813,  -84.072671,   2.9,        ,        ,  0.6592,        , R16 R18 R25 R27 R30 R31 R34 R35 R37 R38 R39
T28, 2010-05-03 03:33:08, 5054.80, 5533.52,  5.275,   45.498101,  -84.072707,   3.8,        ,        ,  5.2750,        , R04 R05 R06 R07 R08 R11 R17 R18 R19 R20 R22 R23 R24 R25 R26 R28 R32 R33 R34 R35 R36 R37 R38
T28, 2010-05-03 03:33:36, 5048.70, 5549.26,  5.000,   45.498243,  -84.072785,   3.0,        ,        ,        ,        , R05 R06 R07 R08 R09 R13 R15 R16 R17 R18 R19 R20 R22 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:34:13, 5040.96, 5564.85,  1.319,   45.498383,  -84.072884,   3.2,        ,        ,  1.3186,        , R15 R16 R17 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:34:39, 5036.23, 5579.23,  5.000,   45.498513,  -84.072944,   7.8,        ,        ,        ,        , R18 R24 R32 R33 R35
T28, 2010-05-03 03:35:11, 5038.71, 5592.20,  1.099,   45.498629,  -84.072913,   4.2,        ,        ,  1.0988,        , R25 R26 R27 R32 R34 R35 R37
T28, 2010-05-03 03:35:57, 5044.42, 5614.67,  5.000,   45.498832,  -84.072840,   3.8,        ,        ,        ,        , R16 R26 R27 R28 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:36:40, 5038.17, 5638.12,  0.439,   45.499043,  -84.072920,   4.4,        ,        ,  0.4394,        , R16 R17 R27 R28 R29 R32 R33 R35 R37 R38 R39
T28, 2010-05-03 03:37:16, 5031.03, 5649.39,  5.000,   45.499144,  -84.073011,   4.5,        ,        ,        ,        , R27 R28 R29 R30 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:37:39, 5022.44, 5676.88,  0.439,   45.499391,  -84.073121,  26.9,        ,        ,  0.4394,        , R25 R27 R34 R37
T28, 2010-05-03 03:38:07, 5024.23, 5680.07,  5.000,   45.499420,  -84.073098,   5.2,        ,        ,        ,        , R27 R32 R33 R35 R37 R38
T28, 2010-05-03 03:38:42, 5023.86, 5693.79,  0.220,   45.499543,  -84.073103,   5.8,        ,        ,  0.2196,        , R27 R28 R31 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-03 03:39:05, 5023.55, 5704.95,  5.000,   45.499644,  -84.073107,   6.0,        ,        ,        ,        , R25 R26 R27 R28 R29 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:40:46, 5004.18, 5753.61,  5.000,   45.500082,  -84.073355,  10.7,        ,        ,        ,        , R05 R06 R08 R09 R10 R11 R12 R13 R15 R16 R18 R19 R20 R21 R25 R29 R30 R33 R35 R36
T28, 2010-05-03 03:41:07, 4995.50, 5760.70,  6.154,   45.500145,  -84.073466,   7.6,        ,        ,  6.1542,        , R04 R05 R06 R08 R09 R10 R11 R12 R13 R15 R16 R19 R21 R23 R25 R27 R29 R30 R31 R32 R33 R34 R35 R36 R37 R38 R39
T28, 2010-05-03 03:41:30, 4986.25, 5768.92,  5.000,   45.500219,  -84.073584,   7.9,        ,        ,        ,        , R08 R13 R17 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:41:57, 4966.32, 5791.53,  6.594,   45.500423,  -84.073839,  14.1,        ,        ,  6.5938,        , R04 R05 R06 R07 R08 R12 R17 R20 R21 R25 R26 R28 R35 R36 R37
T28, 2010-05-03 03:43:17, 4941.33, 5798.14,  5.000,   45.500482,  -84.074159,   8.9,        ,        ,        ,        , R13 R17 R27 R28 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:43:47, 4928.80, 5805.41,  1.099,   45.500548,  -84.074319,   8.2,        ,        ,  1.0988,        , R13 R15 R16 R27 R28 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:44:26, 4918.82, 5822.73,  5.000,   45.500704,  -84.074447,   8.7,        ,        ,        ,        , R15 R16 R19 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:44:56, 4918.83, 5827.67,  0.879,   45.500748,  -84.074447,  18.3,        ,        ,  0.8790,        , R13 R28 R29 R30 R32 R33 R34 R37
T28, 2010-05-03 03:46:06, 4908.22, 5883.29,  0.659,   45.501248,  -84.074582,  11.5,        ,        ,  0.6592,        , R13 R28 R29 R31 R32 R34 R37 R38 R39
T28, 2010-05-03 03:46:49, 4894.33, 5908.84,  5.000,   45.501478,  -84.074760,  12.6,        ,        ,        ,        , R28 R29 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:47:25, 4881.09, 5912.11,  5.934,   45.501508,  -84.074929,  15.2,        ,        ,  5.9344,        , R08 R10 R13 R16 R18 R20 R24 R25 R26 R27 R28 R29 R30 R31 R32 R34 R37 R38 R39
T28, 2010-05-03 03:48:16, 4860.37, 5908.32,  3.077,   45.501474,  -84.075195,  21.1,        ,        ,  3.0770,        , R29 R30 R31 R32 R33 R38 R39
T28, 2010-05-03 03:48:52, 4844.37, 5926.17,  5.000,   45.501634,  -84.075399,  20.0,        ,        ,        ,        , R28 R30 R31 R32 R33 R34 R39
T28, 2010-05-03 03:49:46, 4819.39, 5925.74,  5.000,   45.501630,  -84.075719,  20.7,        ,        ,        ,        , R29 R30 R31 R32 R33 R39
T28, 2010-05-03 03:50:25, 4799.76, 5950.53,  6.154,   45.501853,  -84.075970,  58.7,        ,        ,  6.1542,        , R07 R08 R09 R10 R12 R13 R15 R16 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-03 03:51:36, 4766.74, 5975.66,  5.934,   45.502079,  -84.076393,  45.9,        ,        ,  5.9344,        , R07 R10 R12 R13 R15 R27 R30 R32 R33 R34
T28, 2010-05-03 03:52:08, 4753.64, 5942.66,  5.000,   45.501783,  -84.076560,  47.1,        ,        ,        ,        , R29 R30 R31 R38 R39
T28, 2010-05-03 03:52:54, 4727.32, 5960.56,  2.637,   45.501944,  -84.076897,  27.6,        ,        ,  2.6374,        , R28 R31 R32 R34 R39
T28, 2010-05-03 03:53:37, 4710.03, 5967.30,  5.000,   45.502004,  -84.077118,  34.3,        ,        ,        ,        , R28 R31 R32 R39
T28, 2010-05-03 03:54:14, 4696.31, 5945.24,  0.879,   45.501806,  -84.077294,  18.5,        ,        ,  0.8790,        , R30 R31 R32 R38 R39
T28, 2010-05-03 03:54:40, 4674.68, 5974.40,  5.000,   45.502068,  -84.077570,  20.7,        ,        ,        ,        , R16 R30 R31 R33 R37
T28, 2010-05-03 03:55:12, 4674.26, 5977.95,  0.220,   45.502100,  -84.077576,  29.5,        ,        ,  0.2196,        , R28 R29 R30 R31 R39
T28, 2010-05-03 03:56:37, 4643.34, 5994.46,  6.814,   45.502249,  -84.077972,  28.6,        ,        ,  6.8136,        , R04 R08 R12 R13 R15 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-03 03:57:10, 4629.48, 5997.81,  5.000,   45.502279,  -84.078149,  29.9,        ,        ,        ,        , R13 R15 R16 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-03 03:57:55, 4604.61, 5999.37,  6.594,   45.502293,  -84.078467,  31.1,        ,        ,  6.5938,        , R08 R10 R13 R15 R17 R18 R20 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-03 03:58:38, 4577.24, 5987.48,  5.000,   45.502186,  -84.078817, 114.0,        ,        ,        ,        , R11 R12 R13 R18 R25 R28 R29 R30 R31 R32 R33 R34 R38
T28, 2010-05-03 03:59:15, 4569.06, 6006.74,  3.736,   45.502359,  -84.078922,  24.5,        ,        ,  3.7364,        , R13 R15 R29 R30 R31 R32 R39
T28, 2010-05-03 04:00:55, 4486.87, 6064.53,  5.000,   45.502879,  -84.079974, 293.7,        ,        ,        ,        , R04 R18 R26 R28 R37
T28, 2010-05-03 04:02:33, 4484.06, 6134.86,  2.198,   45.503512,  -84.080010, 185.6,        ,        ,  2.1978,        , R13 R15 R30 R31 R32
T28, 2010-05-03 04:03:20, 4449.06, 6087.23,  5.000,   45.503083,  -84.080457,  42.1,        ,        ,        ,        , R13 R16 R30 R31 R32 R39
T28, 2010-05-03 04:06:52, 4344.07, 6138.99,  1.319,   45.503549,  -84.081801, 202.0,        ,        ,  1.3186,        , R13 R30 R31 R32 R39
T28, 2010-05-03 04:08:13, 4313.05, 6148.33,  6.594,   45.503633,  -84.082198, 123.4,        ,        ,  6.5938,        , R04 R05 R13 R15 R16 R17 R26 R30 R31 R32 R33 R34 R39
T28, 2010-05-03 04:08:41, 4290.75, 6207.40,  5.000,   45.504164,  -84.082483, 142.3,        ,        ,        ,        , R13 R15 R16 R18 R20 R27 R30 R31 R32 R33 R34
T28, 2010-05-03 04:09:16, 4294.42, 6115.56,  7.033,   45.503338,  -84.082436, 225.4,        ,        ,  7.0334,        , R04 R11 R17 R19 R20 R26 R27 R28 R30 R31 R32 R33 R34 R39
T28, 2010-05-03 04:10:04, 4283.13, 6105.25,  6.374,   45.503245,  -84.082581, 243.6,        ,        ,  6.3740,        , R12 R13 R16 R30 R31 R32 R34 R39
T28, 2010-05-03 05:58:37, 3639.62, 5580.66,  5.000,   45.498524,  -84.090813, 404.9,        ,        ,        ,        , R12 R13 R30 R31 R32 R33
T28, 2010-05-03 05:59:36, 3674.10, 5573.24,  5.000,   45.498457,  -84.090372, 143.6,        ,        ,        ,        , R12 R13 R15 R16 R30
T28, 2010-05-03 06:01:05, 3783.20, 5503.52,  5.000,   45.497830,  -84.088976,  36.8,        ,        ,        ,        , R10 R12 R13 R14 R15 R30 R31 R32
T28, 2010-05-03 06:03:32, 3809.20, 5424.54,  5.000,   45.497120,  -84.088643,  53.4,        ,        ,        ,        , R12 R13 R14 R30
T28, 2010-05-03 06:05:57, 3881.64, 5386.68,  0.439,   45.496779,  -84.087716,  22.1,        ,        ,  0.4394,        , R10 R12 R13 R14 R15 R28 R30 R32
T28, 2010-05-03 06:06:43, 3918.05, 5364.00,  5.000,   45.496575,  -84.087250,  18.9,        ,        ,        ,        , R10 R11 R12 R13 R14 R16 R28 R30 R31
T28, 2010-05-03 06:07:27, 3938.72, 5354.37,  0.220,   45.496489,  -84.086986,  16.0,        ,        ,  0.2196,        , R10 R11 R12 R13 R14 R16 R28 R30 R31
T28, 2010-05-03 06:08:06, 3961.21, 5349.20,  5.000,   45.496442,  -84.086698,  12.8,        ,        ,        ,        , R10 R11 R12 R13 R14 R15 R30 R31 R33
T28, 2010-05-03 06:10:20, 4031.72, 5319.02,  5.000,   45.496171,  -84.085796,   4.7,        ,        ,        ,        , R09 R10 R11 R12 R13 R14 R16 R28 R30 R31
T28, 2010-05-03 06:10:46, 4043.91, 5305.55,  0.220,   45.496050,  -84.085640,   4.1,        ,        ,  0.2196,        , R09 R10 R11 R12 R13 R14 R15 R28 R30
T28, 2010-05-03 06:11:21, 4058.13, 5290.47,  5.000,   45.495914,  -84.085458,   3.5,        ,        ,        ,        , R10 R11 R12 R13 R14 R15 R28 R30 R32
T28, 2010-05-03 06:12:30, 4095.55, 5272.80,  0.220,   45.495755,  -84.084979,   2.8,        ,        ,  0.2196,        , R09 R10 R11 R12 R13 R14 R15 R16 R28 R30 R31 R32 R33
T28, 2010-05-03 06:13:02, 4112.23, 5261.04,  5.000,   45.495649,  -84.084766,   2.8,        ,        ,        ,        , R09 R11 R12 R13 R14 R30
T28, 2010-05-03 06:15:05, 4170.37, 5236.09,  0.220,   45.495425,  -84.084022,   2.6,        ,        ,  0.2196,        , R09 R10 R11 R12 R13 R14 R15 R16 R17 R28 R30 R31 R32
T28, 2010-05-03 06:15:27, 4184.01, 5238.38,  5.000,   45.495445,  -84.083847,   2.6,        ,        ,        ,        , R09 R10 R11 R12 R13 R14 R15 R16 R27 R28 R30 R31 R34
T28, 2010-05-03 06:15:53, 4200.07, 5236.23,  0.220,   45.495426,  -84.083642,   2.6,        ,        ,  0.2196,        , R11 R12 R13 R14 R30 R31 R32
T28, 2010-05-03 06:18:12, 4284.53, 5229.01,  0.220,   45.495361,  -84.082561,   2.6,        ,        ,  0.2196,        , R08 R09 R10 R11 R12 R13 R14 R15 R16 R17 R27 R28 R30 R31 R32 R33 R34
T28, 2010-05-03 06:18:46, 4303.37, 5224.34,  5.000,   45.495319,  -84.082320,   4.5,        ,        ,        ,        , R09 R10 R11 R17 R27 R28
T28, 2010-05-03 06:19:27, 4330.01, 5226.16,  5.000,   45.495336,  -84.081979,   5.1,        ,        ,        ,        , R08 R09 R11 R14 R15 R16 R17 R27 R28 R32 R33 R34
T28, 2010-05-03 06:20:52, 4381.92, 5232.18,  3.956,   45.495390,  -84.081315,   2.7,        ,        ,  3.9562,        , R02 R03 R04 R05 R07 R08 R09 R10 R11 R12 R13 R14 R15 R16 R17 R19 R20 R22 R25 R26 R27 R28 R30 R31 R32 R33 R34 R35 R36 R37
T28, 2010-05-03 06:21:13, 4390.86, 5227.25,  5.000,   45.495345,  -84.081201,   2.8,        ,        ,        ,        , R04 R08 R09 R10 R11 R12 R13 R14 R15 R16 R27 R28 R30 R31 R32 R33 R34
T28, 2010-05-03 06:21:35, 4400.69, 5221.94,  0.439,   45.495298,  -84.081075,   2.9,        ,        ,  0.4394,        , R08 R09 R10 R12 R13 R14 R15 R16 R17 R19 R25 R27 R28 R30 R31 R32 R34
T28, 2010-05-03 06:22:01, 4415.79, 5217.25,  5.000,   45.495255,  -84.080882,   2.7,        ,        ,        ,        , R08 R09 R10 R11 R12 R13 R14 R15 R16 R17 R20 R30 R31 R32 R33
T28, 2010-05-03 06:23:22, 4462.94, 5218.23,  5.000,   45.495264,  -84.080279,   2.6,        ,        ,        ,        , R08 R09 R10 R11 R13 R14 R15 R16 R17 R26 R27 R28 R30 R31 R32 R34
T28, 2010-05-03 06:24:07, 4490.71, 5221.45,  0.220,   45.495293,  -84.079924,   2.8,        ,        ,  0.2196,        , R08 R09 R10 R12 R13 R14 R15 R16 R17 R19 R26 R27 R28 R32 R33 R34
T28, 2010-05-03 06:24:50, 4515.85, 5223.61,  5.000,   45.495313,  -84.079602,   2.6,        ,        ,        ,        , R08 R09 R10 R13 R14 R15 R16 R17 R19 R26 R27 R28 R30 R31 R32 R33 R34
T28, 2010-05-03 06:25:25, 4536.53, 5227.84, -0.000,   45.495351,  -84.079337,   2.8,        ,        , -0.0002,        , R08 R09 R10 R15 R16 R17 R19 R20 R26 R27 R28 R30 R34
